project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
wetterdienst,Trying to make access to weather data in Python feel like a warm summer breeze.,earthobservations,https://github.com/earthobservations/wetterdienst.git,github,"deutscher-wetterdienst,germany,open-source,open-data,historical-data,time-series,dwd,radar,weather,weatherservice,weather-forecast,weather-api,weather-station,eccc,canada,data,united-states,uk,hydrology,meteorology",Meteorological Observation and Forecast,"2023/10/24, 07:41:59",289,25,83,true,Python,,earthobservations,"Python,CSS",https://wetterdienst.readthedocs.io/,",https://zenodo.org/badge/latestdoi/160953150\n","2018/12/08, 15:39:42",1782,MIT,364,1243,"2023/10/24, 07:42:00",21,777,994,302,1,6,0,0.386446886446886,"2023/10/24, 07:43:26",v0.65.0,0,14,true,"github,patreon,custom",true,true,"earthobservations/wetterdienst,RWTH-EBC/AixWeather,UTEC-GmbH/UTEC-Tools,JuliaMelle01/bb_rhythm,Lawdrian/benchmark-system-gb,earthobservations/simplecast,smba/meteo,ThomasRgbg/dataimport,Lemurnaut/BicyleAccidentsBremen,niclashoyer/simplecast,earthobservations/wetterdienst-ui,earthobservations/quadrantic,lasinludwig/st_test,MyPyDavid/HeFDI-Forschungsdatentag-2022,Jeon-peng/dongil,eUgEntOptIc44/dwd-mosmix-stations,padmalcom/AISpeechAssistant,CAMELS-DE/dataset-builder,Macilias/django-kurs,vduseev/number-encoding,leoschleier/acopf,GeoStat-Examples/gstools-temperature-trend,reknih/monitor,jokus-pokus/Gesundheitsamt,tinoetzold/PV-Prognose",,https://github.com/earthobservations,,Germany,,,https://avatars.githubusercontent.com/u/67055674?v=4,,,
AWIPS,The Advanced Weather Interactive Processing System is a meteorological display and analysis package originally developed by the National Weather Service and Raytheon.,Unidata,https://github.com/Unidata/awips2.git,github,"meteorology,forecasting,hdf5,gempak,data-visualization,data-server,awips,java,spring,python,httpd-server,postgresql,hibernate,python-awips,cave,awips-data,edex,foss",Meteorological Observation and Forecast,"2023/10/25, 06:05:50",154,0,26,true,Java,Unidata,Unidata,"Java,Python,Shell,PLpgSQL,HTML,Groovy,TSQL,C,Ruby,JavaScript,C++,Perl,XSLT,Batchfile,GLSL,CSS,Dockerfile,Roff,Raku",http://unidata.github.io/awips2/,,"2014/05/01, 00:59:04",3465,CUSTOM,163,1529,"2023/10/24, 12:54:33",74,298,525,102,1,0,0.6,0.419478527607362,"2023/07/12, 15:04:49",20.3.2-0.4-release,0,6,false,,false,false,,,https://github.com/Unidata,https://www.unidata.ucar.edu/,"Boulder, Colorado, USA",,,https://avatars.githubusercontent.com/u/613345?v=4,,,
Metview Python bindings,"Python interface to Metview, a meteorological workstation and batch system for accessing, examining, manipulating and visualising meteorological data.",ecmwf,https://github.com/ecmwf/metview-python.git,github,,Meteorological Observation and Forecast,"2023/08/09, 13:22:29",115,12,21,true,Python,European Centre for Medium-Range Weather Forecasts,ecmwf,"Python,Makefile,C",https://metview.readthedocs.io/en/latest/,,"2018/06/08, 12:37:53",1965,Apache-2.0,23,1135,"2023/10/13, 15:24:31",15,8,38,2,12,0,0,0.452775073028238,"2021/06/14, 11:04:57",1.7.2,1,12,false,,false,true,"Steven-Mugisha/drought_pakistan,sferics/obs-processing,ECMWFCode4Earth/surface_benchmarking,neherdata/weather-tools,ktrask/ProbabilisticWeatherForecast,ep-infosec/50_google_weather-tools,Marine-Weather-Intelligence/mwi_tools,google/weather-tools,ecmwf/ecmwf-data,metwork-framework/mfextaddon_scientific,launda/avguide,ecmwf/ecpoint-calibrate",,https://github.com/ecmwf,www.ecmwf.int,"Shinfield Park, Reading, United Kingdom",,,https://avatars.githubusercontent.com/u/6368067?v=4,,,
Herbie,A python package that downloads recent and archived numerical weather prediction model output from different cloud archive sources.,blaylockbk,https://github.com/blaylockbk/Herbie.git,github,"grib,hrrr,cfgrib,xarray,noaa-data,big-data-program,python,rap,nomads,grib2,gfs,download,ecmwf-data,numerical-weather-prediction,open-data",Meteorological Observation and Forecast,"2023/10/15, 04:55:42",290,0,120,true,Python,,,"Python,Makefile",https://herbie.readthedocs.io/,",https://zenodo.org/badge/latestdoi/275214142,https://doi.org/10.1016/j.cageo.2017.08.005,https://doi.org/10.1016/j.cageo.2017.08.005,https://doi.org/10.5281/zenodo.4567540\n\n**_Suggested,https://doi.org/10.5281/zenodo.4567540","2020/06/26, 17:43:11",1216,MIT,204,937,"2023/10/15, 04:55:42",51,47,117,59,11,4,0.2,0.053699284009547,"2023/03/12, 05:25:23",2023.3.0,0,11,false,,false,false,,,,,,,,,,,
MEWS,A Python package designed to add extreme weather events to existing weather data or projections.,sandialabs,https://github.com/sandialabs/MEWS.git,github,,Meteorological Observation and Forecast,"2023/09/14, 17:50:56",22,0,9,true,Python,Sandia National Laboratories,sandialabs,"Python,Fortran,Cython",,",https://doi.org/10.1016/j.envsoft.2023.105663.\r\n\r\n*,https://doi.org/10.26868/25746308.2022.C006\r\n\r\n\r\nSandia","2021/06/22, 19:04:10",855,CUSTOM,151,317,"2022/11/11, 17:09:39",3,16,17,7,348,0,0.3,0.144329896907217,"2023/07/26, 21:28:13",1.1.1,0,3,false,,false,false,,,https://github.com/sandialabs,https://software.sandia.gov,United States,,,https://avatars.githubusercontent.com/u/4993680?v=4,,,
eeweather,"Fetch NCDC ISD, TMY3, or CZ2010 weather data that corresponds to ZIP Code Tabulation Areas or Latitude/Longitude.",openeemeter,https://github.com/openeemeter/eeweather.git,github,"weather,weather-data,weather-station",Meteorological Observation and Forecast,"2023/05/30, 17:50:56",44,18,6,true,HTML,OpenEEmeter,openeemeter,"HTML,Python,Shell,Dockerfile",http://eeweather.openee.io/,,"2018/01/29, 21:14:08",2095,Apache-2.0,21,297,"2023/05/30, 17:50:57",15,61,71,7,148,6,0.7,0.295180722891566,"2018/08/21, 21:02:31",v0.3.5,0,8,false,,true,true,"occamssafetyrazor/deps,pombredanne/5000-deps,lucas-batier/eufron,MatthewSteen/schema,markborkum/schema,jfenna/eemeter-intl,vgonzvadimap/core,kfiramar/baldar,jjcaine/top_dependencies_python,ekmixon/eemeter,Tyler1456/Test_Brython_API,BuildingSync/schema,nguyenanhtuan11041998/Inest,opentaps/opentaps_seas,grantaguinaldo/folium-choropleth-map,BLM-UoR/BLM,EPAENERGYSTAR/epathermostat,openeemeter/eemeter",,https://github.com/openeemeter,https://lfenergy.org/projects/openeemeter/,,,,https://avatars.githubusercontent.com/u/19336002?v=4,,,
met.3D,Interactive three-dimensional visualization of numerical ensemble weather predictions and similar numerical atmospheric model datasets.,wxmetvis,https://gitlab.com/wxmetvis/met.3d,gitlab,,Meteorological Observation and Forecast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agera5tools,"Tools for mirroring, manipulating  and serving Global Weather for Agriculture data (AgERA5).",ajwdewit,https://github.com/ajwdewit/agera5tools.git,github,,Meteorological Observation and Forecast,"2023/10/02, 14:25:59",9,1,2,true,Python,,,"Python,HTML",,",https://doi.org/10.24381/cds.6c68c9bb","2021/04/23, 11:25:33",915,MIT,31,37,"2023/08/23, 09:34:44",0,0,2,2,63,0,0,0,,,0,1,false,,false,false,narest-qa/repo4,,,,,,,,,,
MeteoInfo,GIS and scientific computation environment for meteorological community.,meteoinfo,https://github.com/meteoinfo/MeteoInfo.git,github,"gis,scientific,scientific-computing,meteorology,java,jython",Meteorological Observation and Forecast,"2023/09/16, 01:59:01",276,0,45,true,Java,MeteoInfo,meteoinfo,"Java,Python,GLSL,HTML",http://www.meteothink.org/,",https://zenodo.org/badge/latestdoi/172686439,http://doi.org/10.5334/jors.267\n\nGet","2019/02/26, 10:06:54",1702,LGPL-3.0,126,1152,"2023/09/27, 07:24:10",0,8,36,10,28,0,0,0.005253940455342,"2023/09/04, 01:41:12",v3.7.0,0,6,true,"github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,otechie,lfx_crowdfunding,custom",false,false,,,https://github.com/meteoinfo,http://www.meteothink.org/,,,,https://avatars.githubusercontent.com/u/12314696?v=4,,,
thundeR,Rapid computation and visualisation of convective parameters from rawinsonde and Numerical weather prediction data.,bczernecki,https://github.com/bczernecki/thundeR.git,github,"convective-parameters,thunder,severe-weather,cape,hodograph,download-sounding,cin,rawinsonde,tornado",Meteorological Observation and Forecast,"2023/09/07, 11:45:04",33,0,14,true,R,,,"R,C++,Shell",https://bczernecki.github.io/thundeR/,,"2021/02/07, 10:51:33",990,MIT,206,516,"2023/09/07, 11:48:22",3,43,53,12,48,0,0,0.347826086956522,"2023/09/07, 11:56:39",v1.1.2,0,4,false,,false,false,,,,,,,,,,,
AtmoSwing,"Allow predicting local meteorological variables of interest, such as the daily precipitation, based on synoptic variables.",atmoswing,https://github.com/atmoswing/atmoswing.git,github,"analogue,forecast,downscaling,precipitation",Meteorological Observation and Forecast,"2023/08/04, 10:30:12",6,0,1,true,C++,AtmoSwing,atmoswing,"C++,Python,CMake,C,HTML,Cuda,Dockerfile,Shell",,",https://zenodo.org/badge/latestdoi/95885904","2017/06/30, 12:21:21",2308,CUSTOM,473,3083,"2023/08/21, 09:52:38",50,34,194,43,65,4,0,0.003553660270078,"2023/08/04, 11:38:35",v3.0.11,0,3,false,,false,false,,,https://github.com/atmoswing,www.atmoswing.org,,,,https://avatars.githubusercontent.com/u/28556905?v=4,,,
ufs-weather-model,"Contains the model code and external links needed to build the Unified Forecast System atmosphere model and associated components, including the WaveWatch III model.",ufs-community,https://github.com/ufs-community/ufs-weather-model.git,github,"nwp,numerical-weather-prediction,forecast-model,weather-model,ufs,unified-forecast-system,community-modeling",Meteorological Observation and Forecast,"2023/10/24, 15:20:12",119,0,24,true,Fortran,Unified Forecast System (UFS),ufs-community,"Fortran,Shell,CMake,Python,Lua,C,Dockerfile",,,"2019/10/15, 14:38:48",1471,CUSTOM,122,839,"2023/10/19, 18:27:03",153,900,1727,462,6,22,3.9,0.850606909430439,"2022/03/10, 15:41:14",Release/P8b,0,65,false,,false,false,,,https://github.com/ufs-community,https://ufscommunity.org/,,,,https://avatars.githubusercontent.com/u/49994907?v=4,,,
WeatherBench 2,A framework for evaluating and comparing data-driven and traditional numerical weather forecasting models.,google-research,https://github.com/google-research/weatherbench2.git,github,,Meteorological Observation and Forecast,"2023/10/26, 01:17:23",160,0,160,true,Python,Google Research,google-research,Python,https://weatherbench2.readthedocs.io,",https://arxiv.org/abs/2308.15560,https://arxiv.org/abs/2308.15560","2023/02/24, 09:44:32",243,Apache-2.0,173,173,"2023/10/26, 01:17:29",7,63,68,68,0,3,0,0.492063492063492,"2023/08/31, 08:33:16",v0.1.0,0,7,false,,false,false,,,https://github.com/google-research,https://research.google,Earth,,,https://avatars.githubusercontent.com/u/43830688?v=4,,,
MeteoHist,A Streamlit app to create interactive temperature and precipitation graphs for places around the world.,yotkadata,https://github.com/yotkadata/meteo_hist.git,github,"climate-change,climate-data,data-visualization,global-warming",Meteorological Observation and Forecast,"2023/10/19, 10:44:25",29,0,29,true,Python,,,"Python,Dockerfile,CSS",https://yotka.org/meteo-hist/,,"2023/06/24, 13:39:06",123,CUSTOM,244,244,"2023/08/05, 19:08:19",1,0,3,3,81,0,0,0,,,0,1,false,,false,false,,,,,,,,,,,
ecPoint-Calibrate,"A software that uses conditional verification tools to compare numerical weather prediction model outputs against point observations and, in this way, anticipate sub-grid variability and identify biases at grid scale.",ecmwf,https://github.com/ecmwf/ecpoint-calibrate.git,github,"python,meteorology,weather-forecast,ecmwf,calibration,metview,decision-trees",Meteorological Observation and Forecast,"2023/07/20, 09:48:52",21,0,3,true,JavaScript,European Centre for Medium-Range Weather Forecasts,ecmwf,"JavaScript,Python,MATLAB,CSS,Shell,GLSL,HTML",,,"2018/05/11, 16:15:36",1993,GPL-3.0,27,1018,"2023/07/13, 07:43:18",29,27,182,4,104,16,0.2,0.078295341922696,"2023/07/20, 09:58:01",v1.0.1,0,4,false,,false,false,,,https://github.com/ecmwf,www.ecmwf.int,"Shinfield Park, Reading, United Kingdom",,,https://avatars.githubusercontent.com/u/6368067?v=4,,,
imdlib,Download and handle binary grided data from Indian Meterological department.,iamsaswata,https://github.com/iamsaswata/imdlib.git,github,"imd,python,gridded-data",Meteorological Observation and Forecast,"2023/10/11, 09:38:37",22,10,7,true,Python,,,"Python,Shell,Batchfile,Makefile",https://imdlib.readthedocs.io,",https://doi.org/10.5281/zenodo.7205414\n\n,https://doi.org/10.5281/zenodo.7205414,https://doi.org/10.2166/wcc.2023.374,https://doi.org/10.1109/ICAIA57370.2023.10169493,https://doi.org/10.1016/j.jhydrol.2023.129975,https://doi.org/10.1016/j.ecoinf.2023.102140,https://doi.org/10.1007/s12524-023-01697-x,https://doi.org/10.1007/s11600-023-01042-3,https://doi.org/10.1007/978-981-19-7100-6_28,https://doi.org/10.1007/s10661-022-10532-8,https://doi.org/10.1007/s10661-022-10534-6","2020/01/21, 23:42:54",1373,MIT,58,218,"2023/05/15, 08:10:37",2,6,23,6,163,0,0,0.072115384615385,"2023/05/15, 08:54:44",0.1.17,0,2,false,,false,false,"CivicDataLab/IDS-DRR-Data-Sources,urbanemissions/urbanemissions.github.io,Maniktherana/GRD-to-CSV-querying,Spiruel/spen_farm,vidurmithal/imd_data,answerquest/IMD-grid-data-work,jeevakir/imd-grd-python,atreebangalore/ruralwaterLayers,craigdsouza/imdgrid,iamsaswata/imdlib",,,,,,,,,,
goes2go,Download and process GOES-16 and GOES-17 data from NOAA's archive on AWS using Python.,blaylockbk,https://github.com/blaylockbk/goes2go.git,github,"goes,glm,xarray,goes-satellite,noaa-satellite,python,big-data-program,goes-16,goes-17,satellite-imagery,satellite,satellite-data,netcdf,download,open-data",Meteorological Observation and Forecast,"2023/08/23, 05:06:50",143,2,68,true,Python,,,Python,https://goes2go.readthedocs.io/,",https://zenodo.org/badge/latestdoi/296737878","2020/09/18, 21:59:47",1132,MIT,59,342,"2023/08/23, 05:06:54",15,11,38,20,64,0,0.3,0.012578616352201,"2023/08/23, 05:36:45",2023.8.0,0,4,false,,false,false,"joffe97/worldwide_cloud_data,ShyftSolutions/exploring-wx-data",,,,,,,,,,
MetNet,A neural network that forecasts precipitation up to 8 hours into the future at the high spatial resolution of 1 km² and at the temporal resolution of 2 minutes with a latency in the order of second.,openclimatefix,https://github.com/openclimatefix/metnet.git,github,pytorch,Meteorological Observation and Forecast,"2023/06/16, 11:34:54",162,2,94,true,Python,Open Climate Fix,openclimatefix,Python,,",https://arxiv.org/abs/2003.12140,https://arxiv.org/pdf/2111.07470.pdf","2021/09/02, 11:20:11",783,MIT,36,158,"2023/04/13, 09:50:25",26,20,25,12,195,6,0.1,0.271028037383178,"2023/06/16, 11:35:16",v4.1.15,2,5,false,,false,false,"openclimatefix/pv-pseudo-experiments,openclimatefix/satflow",,https://github.com/openclimatefix,openclimatefix.org,London,,,https://avatars.githubusercontent.com/u/48357542?v=4,,,
jmastats,Download Weather Data from Japan Meteorological Agency Website.,uribo,https://github.com/uribo/jmastats.git,github,"climate-change,rpackage,weather",Meteorological Observation and Forecast,"2023/09/27, 12:45:32",19,0,17,true,R,,,R,https://uribo.github.io/jmastats/,",https://zenodo.org/badge/latestdoi/515892382","2022/07/20, 08:13:28",462,CUSTOM,65,206,"2023/09/27, 12:45:32",2,4,11,11,28,0,0,0,"2023/09/11, 14:01:01",v0.2.0,0,1,true,"github,custom",false,false,,,,,,,,,,,
pyIEM,"A collection of python support things that make my weather processing work, work.",akrherz,https://github.com/akrherz/pyIEM.git,github,,Meteorological Observation and Forecast,"2023/10/25, 18:20:58",39,0,5,true,Python,,,"Python,Jinja",,,"2013/01/05, 13:30:58",3945,MIT,314,2574,"2023/10/25, 18:21:01",25,604,768,127,0,0,0,0.002962962962963,"2023/09/18, 13:31:09",v1.17.0,0,4,false,,false,false,,,,,,,,,,,
forest,Forecast and Observation Research and Evaluation Survey Tool.,MetOffice,https://github.com/MetOffice/forest.git,github,"visualization,meteorology",Meteorological Observation and Forecast,"2022/07/07, 10:31:44",38,0,6,true,Python,Met Office,MetOffice,"Python,HTML,Less,TypeScript,JavaScript,Go,CSS,Shell,Makefile",http://forest.metoffice.cloud,,"2018/01/12, 13:41:03",2112,BSD-3-Clause,0,1977,"2023/06/06, 02:32:34",20,308,495,1,142,9,0,0.2969808995687,"2022/07/07, 10:34:29",v0.20.16,1,22,false,,false,true,,,https://github.com/MetOffice,www.metoffice.gov.uk,"Exeter, UK",,,https://avatars.githubusercontent.com/u/6997732?v=4,,,
AMBS,The Atmopsheric Machine Learning Benchmarking System aims to provide state-of-the-art video prediction methods applied to the meteorological domain.,esde/machine-learning,,custom,,Meteorological Observation and Forecast,,,,,,,,,,https://gitlab.jsc.fz-juelich.de/esde/machine-learning/ambs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gis4wrf,A free and open source QGIS plug-in to help researchers and practitioners with their Advanced Research Weather Research and Forecasting modeling workflows.,GIS4WRF,https://github.com/GIS4WRF/gis4wrf.git,github,"qgis-plugin,wrf,wps,weather,nwp,atmospheric-science,atmospheric-modelling,gis,python,plotting,meteorology,netcdf,grib,scientific-computing,scientific-computations,academia,urban-planning,simulation,air-quality,forecasting-models",Meteorological Observation and Forecast,"2023/02/13, 15:34:46",149,0,26,true,Python,,GIS4WRF,Python,https://gis4wrf.github.io,",https://doi.org/10.1016/j.envsoft.2018.10.018,https://doi.org/10.5281/zenodo.1288569,https://doi.org/10.1016/j.envsoft.2018.10.018,https://doi.org/10.5281/zenodo.1288569","2018/06/13, 13:03:39",1960,MIT,2,167,"2023/09/28, 07:28:18",35,61,222,6,27,0,0.2,0.391566265060241,"2022/02/13, 10:11:10",0.14.7,0,5,false,,false,false,,,https://github.com/GIS4WRF,https://gis4wrf.github.io,,,,https://avatars.githubusercontent.com/u/37047890?v=4,,,
Weather Stations,A list of public weather stations everyone can edit and share.,meteostat,https://github.com/meteostat/weather-stations.git,github,"weather,climate,weather-stations,data-science,meteostat,json",Meteorological Observation and Forecast,"2023/06/16, 11:02:03",42,0,10,true,Python,Meteostat,meteostat,"Python,JavaScript",https://dev.meteostat.net,,"2019/07/25, 13:25:56",1553,MIT,7,382,"2023/05/10, 08:56:06",9,471,478,3,168,0,0,0.226044226044226,,,1,12,true,"github,patreon,custom",false,false,,,https://github.com/meteostat,https://meteostat.net,,,,https://avatars.githubusercontent.com/u/29773680?v=4,,,
lowtran,"Atmospheric absorption extinction, scatter and irradiance model in Python and Matlab.",space-physics,https://github.com/space-physics/lowtran.git,github,"atmosphere,atmospheric-modelling,fortran,lowtran,python,matlab,matlab-python-interface,geoscience,f2py",Radiative Transfer,"2023/02/22, 07:02:43",89,6,13,true,Python,Space Physics,space-physics,"Python,Fortran,CMake,AGS Script,MATLAB,M",,",https://doi.org/10.5281/zenodo.213475","2015/03/31, 19:19:59",3130,MIT,16,395,"2023/02/19, 15:07:50",6,0,19,10,248,1,0,0,"2023/02/19, 16:51:34",v3.1.0,0,1,false,,false,false,"bgorr/satplan,seakers/DMASpy,sapols/pyhc-environment-files,EarthObservationSimulator/eosim-gui,matteoschiav/netsquid-freespace,EarthObservationSimulator/instrupy",,https://github.com/space-physics,,1 au,,,https://avatars.githubusercontent.com/u/36680810?v=4,,,
RadiativeTransfer.jl,A full end-to-end modular software suite for radiative transfer and related atmospheric analysis.,RadiativeTransfer,https://github.com/RemoteSensingTools/vSmartMOM.jl.git,github,,Radiative Transfer,"2023/09/04, 20:01:27",41,0,11,true,Julia,RemoteSensingTools,RemoteSensingTools,Julia,,",https://doi.org/10.21105/joss.04575","2020/07/02, 16:53:51",1210,Apache-2.0,71,736,"2023/09/04, 19:59:32",16,139,149,34,51,16,0.9,0.318367346938776,"2022/11/28, 16:54:52",v1.0.1-5,0,6,false,,true,false,,,https://github.com/RemoteSensingTools,,,,,https://avatars.githubusercontent.com/u/83097293?v=4,,,
libRadtran,A collection of C and Fortran functions and programs for calculation of solar and thermal radiation in the Earth's atmosphere.,,,custom,,Radiative Transfer,,,,,,,,,,http://www.libradtran.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
