,project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update,project_age_in_years,activity,community,size,total_score
791,PyCO2SYS,Marine carbonate system calculations in Python.,mvdh7,https://github.com/mvdh7/PyCO2SYS.git,github,,Hydrosphere,"2022/06/20, 07:29:17",31.0,9.0,7.0,True,Python,,,"Python,MATLAB,TeX",https://pyco2sys.rtfd.io,",https://doi.org/10.5281/zenodo.3744275,https://doi.org/10.5194/gmd-15-15-2022,https://doi.org/10.5281/zenodo.3744275","2020/01/30, 15:29:26",948.0,GPL-3.0,77.0,948.0,"2022/05/18, 14:35:09",5.0,40.0,58.0,6.0,109.0,0.0,0.0,0.0417457305502846,"2022/05/18, 14:46:19",v1.8.1,0.0,5.0,False,,False,True,"takaito1/easX305_2022,mvdh7/foram,takaito1/easX305,BjerknesClimateDataCentre/bluecloud,andresawa/fluxes_exercice,PaulHalloran/Jupiter_notebooks_halloran,mvdh7/calkulate,mvdh7/vu-practical,mvdh7/PyCO2SYS-examples",,,,,,,,,,,2.5972602739726027,2.360706860706861,0.787941787941788,1.8814968814968815,0.4937638059895418
792,Pastas,An open-source Python framework for the analysis of groundwater time series.,pastas,https://github.com/pastas/pastas.git,github,"hydrology,groundwater,python,timeseries,analysis,pastas",Hydrosphere,"2022/08/02, 11:34:04",267.0,7.0,87.0,True,Jupyter Notebook,Pastas,pastas,"Jupyter Notebook,Python",http://pastas.readthedocs.io/,",https://doi.org/10.5281/zenodo.1465866\n,http://doi.org/10.5281/zenodo.1465866\n\n","2016/04/15, 07:29:20",2333.0,MIT,228.0,1996.0,"2022/08/29, 10:11:48",30.0,157.0,343.0,77.0,6.0,4.0,1.0,0.4410404624277456,"2022/08/02, 12:01:39",v0.21.0,0.0,12.0,False,,True,True,"ykato27/Time-Series-Forecasting,rckwzrd/hydro-tools,pastas/metran,MAMBA-python/course-material,ArtesiaWater/hydropandas,pastas/pastastore,KWR-Water/hgc",,https://github.com/pastas,https://pastas.readthedocs.io/en/latest/,,,,https://avatars.githubusercontent.com/u/18461359?v=4,,,,6.391780821917808,2.646569646569646,2.135135135135135,2.9625779625779627,0.7658110232580077
793,river-dl,Deep learning model for predicting environmental variables on river systems.,USGS-R,https://github.com/USGS-R/river-dl.git,github,,Hydrosphere,"2022/05/31, 15:26:23",17.0,0.0,12.0,True,Python,USGS-R,USGS-R,"Python,Dockerfile",,,"2020/01/23, 21:59:16",955.0,CC0-1.0,305.0,861.0,"2022/05/31, 15:26:23",16.0,82.0,184.0,76.0,96.0,0.0,1.3,0.3666666666666667,"2021/03/12, 16:13:31",paper_v0,0.0,5.0,False,,True,False,,,https://github.com/USGS-R,https://owi.usgs.gov/R/,,,,https://avatars.githubusercontent.com/u/3188813?v=4,,,,2.6164383561643834,2.6834719334719335,1.7785862785862785,2.2193347193347197,0.6674345934745386
794,VIC,A macroscale hydrologic model that solves full water and energy balances.,UW-Hydro,https://github.com/UW-Hydro/VIC.git,github,"hydrology,climate,land-surface,streamflow",Hydrosphere,"2021/12/15, 02:34:12",200.0,0.0,28.0,True,C,UW Hydro | Computational Hydrology,UW-Hydro,"C,Python,Fortran,Makefile,Shell,Dockerfile",http://vic.readthedocs.io,",https://zenodo.org/badge/latestdoi/7766/UW-Hydro/VIC,https://doi.org/10.5194/gmd-11-3481-2018,https://doi.org/10.5194/gmd-11-3481-2018","2013/02/07, 02:30:14",3497.0,MIT,16.0,2773.0,"2022/05/01, 09:38:35",117.0,484.0,810.0,10.0,126.0,2.0,0.7,0.7282758620689656,"2021/12/14, 19:34:38",5.1.0,0.0,14.0,False,,False,True,,,https://github.com/UW-Hydro,https://uw-hydro.github.io/,"Seattle, WA",,,https://avatars.githubusercontent.com/u/3475662?v=4,,,,9.580821917808219,2.0535343035343034,2.4074844074844073,3.323284823284823,0.7643605551250605
795,Badlands,"Basin and Landscape Dynamics is a long-term surface evolution model built to simulate landscape development, sediment transport and sedimentary basins formation from upstream regions down to marine environments.",badlands-model,https://github.com/badlands-model/badlands.git,github,"basin-evolution,landscape-dynamics,geosciences,sedimentology,stratigraphy,marine,climate,geomorphology",Hydrosphere,"2022/08/31, 22:18:23",100.0,0.0,18.0,True,Python,Badlands,badlands-model,"Python,Fortran,C,Makefile,Shell",https://badlands.readthedocs.io,",https://zenodo.org/badge/latestdoi/51286954","2016/02/08, 08:45:11",2400.0,GPL-3.0,13.0,480.0,"2022/03/13, 08:34:41",1.0,12.0,29.0,5.0,175.0,1.0,0.0,0.2043956043956044,"2019/08/01, 04:07:57",v2.2.0,0.0,5.0,False,,False,False,,,https://github.com/badlands-model,www.earthcolab.org,School of Geosciences - University of Sydney,,,https://avatars.githubusercontent.com/u/11727410?v=4,,,,6.575342465753424,1.7156964656964657,0.9760914760914761,1.3747401247401247,0.40489792115687884
796,qgs,"Models the dynamics of a 2-layer quasi-geostrophic channel atmosphere on a beta-plane, coupled to a simple land or shallow-water ocean component.",Climdyn,https://github.com/Climdyn/qgs.git,github,"atmospheric-models,python,anaconda,meteorology,climate-variability,numba,ocean-atmosphere-model",Hydrosphere,"2021/11/23, 09:41:59",22.0,0.0,11.0,True,Python,RMIB - Dynamical Meteorology and Climatology,Climdyn,"Python,Jupyter Notebook",,",https://zenodo.org/badge/latestdoi/246609584,https://doi.org/10.21105/joss.02597,https://doi.org/10.21105/joss.02597,https://doi.org/10.21105/joss.02597","2020/03/11, 15:32:55",907.0,MIT,8.0,59.0,"2021/11/23, 09:42:07",2.0,5.0,11.0,2.0,285.0,0.0,0.0,0.0677966101694915,"2021/10/14, 14:27:21",v0.2.5,0.0,2.0,False,,False,False,,,https://github.com/Climdyn,http://climdyn.meteo.be,"Brussels, Belgium",,,https://avatars.githubusercontent.com/u/17494336?v=4,,,,2.484931506849315,1.865904365904366,0.5935550935550935,0.5415800415800416,0.3079773725360229
797,leaflet-velocity,"Create a canvas visualization layer for direction and intensity of arbitrary velocities (e.g. wind, ocean current).",danwild,https://github.com/onaci/leaflet-velocity.git,github,"leaflet,velocity,wind,water,ocean,current,weather,visualization,visualisation",Hydrosphere,"2022/04/04, 05:48:50",425.0,106.0,76.0,True,JavaScript,CSIRO Oceans and Atmosphere - Coastal Informatics Team,onaci,"JavaScript,CSS",https://onaci.github.io/leaflet-velocity/,,"2017/02/05, 23:47:04",2037.0,CUSTOM,24.0,132.0,"2022/07/12, 02:35:21",12.0,27.0,72.0,17.0,55.0,0.0,0.0,0.3199999999999999,"2022/02/21, 00:31:24",2.1.2,0.0,10.0,False,,False,False,"crabtr26/jupyterlite_dist,belka-mironova/set-of-maps,ceeoinnovations/OnshapeFlaskServer,lweyajoe/jupyter-notebook,VanFossen/raston-flask,jthomasmock/quarto-presentation,XiHuang1999/EsGrassBiomass,tradingstrategy-ai/jupyterlite-pyodide-build,stcorp/ipyleaflet-gl-vector-layer-plugin,schifred/react-leaflet2,tix06/jupyterlite_test,manhninh/demo-netcdf,weacast/weacast,iiartpaint/jupyterlite,adminwayra/STREAMLIT-DEMO,JacobJeppesen/jupyterlite-django-deployment,wxwgh/weatherchaotunew,pjgueno/luft_node,airalab/sensors.robonomics.network,liangzuan1983/gis-changchun-info-vue,kamclar/jl,fredericturmel/karakella,adminwayra/streamlit,lbybrian/test,1142235090/hanzhao-project,ichacahyawulan/leaflet-openweathermap,nsp-team3/north-sea-port-team-3,codelink-ai/jupyterlite,fthomas61/fthomas61.github.io,NewGardenFarms/feinstaub-map-v2,NewGardenFarms/network-observer,Priya-2016/myrepo,m-farahmand/forecast_web,wxwgh/weatherchaotu,Jero2760/jupyterlite_example,mcsmonk/jupyterlite,andresfelipe9619/todosurf-react-map,opendata-stuttgart/network-observer,shamil8/prpr-map,hoagVu/satellite-image-processing-web,Pobx/angular-leaflet,krishnaglodha/geopython2021-Geospatial-analysis-101,pjgueno/SCPublicData,Dayong99/South-China-Sea,dong-jianbin/mapboot,EdonaHaziraj/Safometer,wangmmeng/earlyWarning,duduita/react-icea_project,15895467489/qxpcvueapp,brian-geek/eric-cdt-frontend,yuanyuan-xy/typhoon,xiongkangqiao01/WorkSpace,AlexRogalskiy/weather-map,Acidburn0zzz/ipyleaflet,Fjldream/11.27vu,fengjutian/Vue2Leaflet,fengjutian/wind-leaflet-vue,bonomali/ipyleaflet,mohsulthana/sipongi-nuxt,pjgueno/feinstaub-map-v2-custom2,Phanty133/VITC2020,pjgueno/feinstaub-map-v2-sidebar,mi3nts/mints-air-quality-live-web,pjgueno/feinstaub-map-v2-custom,vacqq/LAN_vue,vacqq/vue_demo,terrygreen0606/Vue-Dashboard-App,OAC-TW/OAC-SPA,Global-Mapping-Hub/fire-dashboard,Danney100/Vessel-vue-vutify-vuex,glory6ms/height,a-bouts/nav-ui,sisyphean-timmy/106062-OacMap,simonsobs/psplay,weatherforce/ipyleaflet-reset,GithubDengmingchen/databook,xgarrido/psplay,thibautlouis/psplay,qingqibing/leaflet_ocean-weather,mokrayaGISka/react-leaflet-lesson6,mi3nts/sharedairdfw_map,didv097/cdt,weatherforce/ipyleaflet-legend,mi3nts/MINTS-AQ-FRONTEND-S20,nilotpolaaa/IndiaForecast1,nilotpolaaa/WeatherDashboard,hidrogit/Training,ligithubxn/databook,weishuliang/databookht,Senior-Design-UTD-MINTS/MINTS-AQ-FRONTEND,kimjulia1117/wind-frontend,songtianlun/gis-changchun-info-vue,kalisio/aktnmap,weacast/weacast-leaflet,kalisio/kano,gambinish/geoFAD,databooks/databook,openthings/databook-old,jupyter-widgets/ipyleaflet,christensenmichael0/OceanMapper,0nza1101/ionic5-leaflet-velocity,linghuam/ocean-weather,chriswilley/angular2-leaflet-base,weacast/weacast-client,RegatteBzh/html-client,weacast/weacast-app",,https://github.com/onaci,https://www.csiro.au/en/about/people/business-units/Oceans-and-Atmosphere,Australia,,,https://avatars.githubusercontent.com/u/34732655?v=4,,,,5.580821917808219,2.101871101871102,1.3367983367983367,1.6398128898128899,0.508206577865526
799,pyglow,A Python module that wraps several upper atmosphere climatological models written in FORTRAN.,timduly4,https://github.com/timduly4/pyglow.git,github,,Atmosphere,"2021/11/19, 19:54:03",79.0,0.0,9.0,True,Fortran,,,"Fortran,Python,Makefile,Dockerfile",,,"2013/08/09, 17:06:55",3313.0,MIT,1.0,210.0,"2022/06/01, 17:11:33",25.0,54.0,121.0,11.0,95.0,3.0,0.0,0.1777777777777778,,,0.0,9.0,False,,False,False,,,,,,,,,,,,9.076712328767123,1.3165280665280665,1.158004158004158,1.9158004158004156,0.42868417829598543
800,OasisPiWind,PiWind is a wind storm model for a small area of the UK.,OasisLMF,https://github.com/OasisLMF/OasisPiWind.git,github,,Atmosphere,"2022/07/11, 09:18:09",15.0,0.0,1.0,True,Jupyter Notebook,Oasis Loss Modelling Framework,OasisLMF,"Jupyter Notebook,Groovy,Python,Makefile,Shell",https://oasislmf.github.io,,"2017/04/11, 14:11:42",1972.0,BSD-2-Clause,24.0,749.0,"2022/07/11, 09:18:10",4.0,76.0,95.0,18.0,55.0,2.0,0.4,0.4287974683544303,,,0.0,12.0,False,,False,False,,,https://github.com/OasisLMF,oasislmf.github.io,London,,,https://avatars.githubusercontent.com/u/8616323?v=4,,,,5.402739726027397,1.6122661122661124,1.9620582120582122,2.3477130977130973,0.5863650343591382
801,Massive-Parallel Trajectory Calculations,A Lagrangian particle dispersion model for the analysis of atmospheric transport processes in the free troposphere and stratosphere.,slcs-jsc,https://github.com/slcs-jsc/mptrac.git,github,"atmospheric-modelling,dispersion-model,stratosphere,trajectories,dispersion,atmospheric-science,climate,climate-science,troposphere,meteorology,high-performance-computing",Atmosphere,"2022/08/27, 16:30:42",19.0,0.0,10.0,True,C,Simulation and Data Laboratory Climate Science,slcs-jsc,"C,Shell,Makefile",,",https://doi.org/10.5281/zenodo.4400597,https://doi.org/10.5194/gmd-15-2731-2022,https://doi.org/10.1002/2015JD023749,https://doi.org/10.5281/zenodo.4400597","2019/12/27, 13:02:15",982.0,GPL-3.0,201.0,661.0,"2022/06/07, 07:10:44",0.0,6.0,9.0,7.0,89.0,0.0,0.0,0.0226171243941841,"2022/08/08, 12:49:49",v2.3,0.0,7.0,False,,False,False,,,https://github.com/slcs-jsc,http://www.fz-juelich.de/ias/jsc/slcs,"Forschungszentrum Jülich, Germany",,,https://avatars.githubusercontent.com/u/14200814?v=4,,,,2.6904109589041094,2.647089397089397,0.8669438669438669,1.3601871101871101,0.48916975916029126
802,ICAR,"A simplified atmospheric model designed primarily for climate downscaling, atmospheric sensitivity tests, and hopefully educational uses.",NCAR,https://github.com/NCAR/icar.git,github,"icar,netcdf,climate,downscaling,regional-climate-model,precipitation",Atmosphere,"2021/10/13, 15:10:13",55.0,0.0,5.0,True,Fortran,National Center for Atmospheric Research,NCAR,"Fortran,Python,Makefile,Shell,C++,Pascal,Assembly",,,"2015/10/27, 20:50:39",2504.0,MIT,51.0,1595.0,"2022/08/31, 15:57:23",6.0,112.0,136.0,53.0,4.0,0.0,1.8,0.060126582278481,"2022/03/29, 20:24:33",2.0,0.0,13.0,False,,False,False,,,https://github.com/NCAR,http://ncar.ucar.edu,"Boulder, CO",,,https://avatars.githubusercontent.com/u/2007542?v=4,,,,6.86027397260274,2.072245322245322,1.8570686070686069,2.711018711018711,0.6531855578949322
803,splitr,"We can determine, from one or more receptor sites, where arriving air masses originated.",rich-iannone,https://github.com/rich-iannone/splitr.git,github,"modeling,atmosphere,trajectory-model,dispersion-model",Atmosphere,"2021/10/28, 18:49:25",113.0,0.0,7.0,True,R,,,"R,Dockerfile",,",https://zenodo.org/badge/latestdoi/20543/rich-iannone/SplitR","2013/12/05, 22:43:35",3195.0,CUSTOM,1.0,2488.0,"2022/05/06, 02:52:36",28.0,9.0,47.0,3.0,122.0,0.0,0.0,0.0109800732004879,"2016/04/06, 07:10:33",v0.4,0.0,8.0,False,,True,False,,,,,,,,,,,,8.753424657534246,1.3253638253638254,0.8814968814968815,1.977130977130977,0.4035975425752624
804,PyCHAM,"CHemistry with Aerosol Microphysics in Python box model for Windows, Linux and Mac.",simonom,https://github.com/simonom/PyCHAM.git,github,"atmospheric-modelling,scipy,chemical-scheme,aerosol-microphysics,aerosol-chambers",Atmosphere,"2022/09/02, 16:24:09",37.0,2.0,11.0,True,Python,,,"Python,TeX",,",https://doi.org/10.21105/joss.01918,https://doi.org/10.5194/gmd-14-675-2021,https://doi.org/10.5194/acp-3-161-2003,https://doi.org/10.5194/acp-3-161-2003,https://doi.org/10.5194/gmd-14-675-2021,https://doi.org/10.5194/gmd-14-675-2021","2019/09/13, 13:22:51",1087.0,GPL-3.0,81.0,201.0,"2022/03/08, 09:24:56",0.0,8.0,22.0,2.0,180.0,0.0,0.125,0.0103092783505154,"2020/12/17, 14:52:45",v2.1.1,0.0,2.0,False,,False,True,"AzvenusK/Recommender-System-for-AR-Glasses,kidiloskahyper45/kidiloska-Isabella-Rbot",,,,,,,,,,,2.978082191780822,2.005197505197505,0.7806652806652807,0.8497920997920998,0.36942298036630933
805,maja,An atmospheric correction and cloud screening software.,CNES,https://github.com/CNES/MAJA.git,github,"maja,remote-sensing,earth-observation,cloud-detection,atmospheric-correction,sentinel-2",Atmosphere,"2021/12/08, 15:04:24",120.0,0.0,11.0,True,C++,CNES,CNES,"C++,Python,CMake,Shell,XSLT,CSS,C,Roff,Dockerfile,HTML",https://gitlab.orfeo-toolbox.org/maja/maja,",https://doi.org/10.5281/zenodo.1209633\n\n","2019/01/14, 11:26:18",1329.0,Apache-2.0,5.0,120.0,"2022/05/09, 14:15:22",35.0,5.0,64.0,3.0,118.0,0.0,0.0,0.1136363636363636,"2020/09/30, 07:08:32",4.2.1,0.0,4.0,False,,False,True,,,https://github.com/CNES,https://cnes.fr,,,,https://avatars.githubusercontent.com/u/30655936?v=4,,,,3.6410958904109587,1.54002079002079,0.8035343035343034,1.053014553014553,0.34014261627090714
